[0.003s][info][class,load] opened: /home/lesco/dev/Java/zulu15.28.51-ca-jdk15.0.1-linux_x64/lib/modules
[1,401s][info][class,load] java.util.stream.IntPipeline$StatelessOp source: shared objects file
[1,401s][info][class,load] java.util.stream.IntPipeline$9 source: shared objects file
[1,401s][info][class,load] java.util.stream.FindOps source: shared objects file
[1,401s][info][class,load] java.util.stream.FindOps$FindSink source: shared objects file
[1,401s][info][class,load] java.util.function.IntConsumer source: shared objects file
[1,401s][info][class,load] java.util.stream.Sink$OfInt source: shared objects file
[1,401s][info][class,load] java.util.stream.FindOps$FindSink$OfInt source: shared objects file
[1,401s][info][class,load] java.util.stream.FindOps$FindOp source: shared objects file
[1,401s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$95/0x0000000800b7ff78 source: java.lang.management.ManagementFactory
[1,402s][info][class,load] java.util.HashMap$ValueSpliterator source: shared objects file
[1,402s][info][class,load] java.util.stream.FindOps$FindSink$OfInt$$Lambda$96/0x0000000800b801c0 source: java.util.stream.FindOps
[1,403s][info][class,load] java.util.stream.FindOps$FindSink$OfInt$$Lambda$98/0x0000000800b80410 source: java.util.stream.FindOps
[1,403s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$97/0x0000000800b80630 source: java.lang.management.ManagementFactory
[1,403s][info][class,load] java.util.stream.ReferencePipeline$2 source: shared objects file
[1,404s][info][class,load] java.util.stream.FindOps$FindSink$OfInt$$Lambda$99/0x0000000800b80888 source: java.util.stream.FindOps
[1,404s][info][class,load] java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$100/0x0000000800b80ad8 source: java.lang.management.ManagementFactory
[1,404s][info][class,load] java.util.stream.ReduceOps$2 source: jrt:/java.base
[1,404s][info][class,load] java.util.stream.FindOps$FindSink$OfInt$$Lambda$101/0x0000000800b80f98 source: java.util.stream.FindOps
[1,404s][info][class,load] java.util.stream.ReduceOps$2ReducingSink source: jrt:/java.base
[1,405s][info][class,load] java.util.stream.ReferencePipeline$2$1 source: shared objects file
[1,405s][info][class,load] java.util.stream.Sink$ChainedInt source: shared objects file
[1,405s][info][class,load] java.util.stream.IntPipeline$9$1 source: shared objects file
[1,405s][info][class,load] sun.management.RuntimeImpl source: jrt:/java.management
[1,405s][info][class,load] java.lang.StringUTF16$CharsSpliterator source: shared objects file
[1,405s][info][class,load] java.lang.CharacterData00 source: shared objects file
[1,406s][info][class,load] sun.management.spi.PlatformMBeanProvider$PlatformComponent$$Lambda$102/0x0000000800b81848 source: sun.management.spi.PlatformMBeanProvider
[1,407s][info][class,load] sun.management.spi.PlatformMBeanProvider$PlatformComponent$$Lambda$103/0x0000000800b81aa0 source: sun.management.spi.PlatformMBeanProvider
[1,409s][info][class,load] java.util.stream.Collectors$$Lambda$104/0x0000000800b822d0 source: java.util.stream.Collectors
[1,410s][info][class,load] java.util.stream.Collectors$$Lambda$105/0x0000000800b824f0 source: java.util.stream.Collectors
[1,410s][info][class,load] java.io.Console$LineReader source: jrt:/java.base
[1,411s][info][class,load] java.util.stream.Collectors$$Lambda$106/0x0000000800b829d8 source: java.util.stream.Collectors
[1,411s][info][class,load] sun.management.Util source: jrt:/java.management
[1,412s][info][class,load] java.lang.management.ManagementPermission source: jrt:/java.management
[1,412s][info][class,load] org.wildfly.common.format.Printf source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.wildfly.common.wildfly-common-1.5.4.Final-format-001.jar
[1,413s][info][class,load] org.jboss.logmanager.formatters.ColorPrintf source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,413s][info][class,load] io.netty.util.internal.PlatformDependent$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,413s][info][class,load] org.jboss.logmanager.formatters.FormatStep source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,413s][info][class,load] io.netty.util.internal.PlatformDependent$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,414s][info][class,load] io.netty.util.internal.CleanerJava9 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,414s][info][class,load] org.jboss.logmanager.formatters.ColorMap source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,415s][info][class,load] io.netty.util.internal.CleanerJava9$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,415s][info][class,load] java.time.temporal.TemporalField source: shared objects file
[1,416s][info][class,load] org.wildfly.common.format.GeneralFlag source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.wildfly.common.wildfly-common-1.5.4.Final-format-001.jar
[1,416s][info][class,load] io.netty.util.internal.PlatformDependent$4 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,416s][info][class,load] java.util.IllegalFormatException source: jrt:/java.base
[1,416s][info][class,load] java.util.IllegalFormatConversionException source: jrt:/java.base
[1,417s][info][class,load] java.util.IllegalFormatFlagsException source: jrt:/java.base
[1,417s][info][class,load] io.netty.util.CharsetUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,417s][info][class,load] org.wildfly.common.format.NumericFlag source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.wildfly.common.wildfly-common-1.5.4.Final-format-001.jar
[1,417s][info][class,load] java.util.IllegalFormatPrecisionException source: jrt:/java.base
[1,417s][info][class,load] sun.util.PreHashedMap source: shared objects file
[1,417s][info][class,load] sun.nio.cs.StandardCharsets$Aliases source: shared objects file
[1,417s][info][class,load] sun.nio.cs.StandardCharsets$Cache source: shared objects file
[1,417s][info][class,load] java.util.UnknownFormatConversionException source: jrt:/java.base
[1,418s][info][class,load] java.util.MissingFormatArgumentException source: jrt:/java.base
[1,418s][info][class,load] java.text.AttributedCharacterIterator$Attribute source: shared objects file
[1,418s][info][class,load] java.text.Format$Field source: shared objects file
[1,418s][info][class,load] java.text.NumberFormat$Field source: shared objects file
[1,419s][info][class,load] io.netty.util.internal.EmptyArrays source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,419s][info][class,load] java.math.BigDecimal source: shared objects file
[1,420s][info][class,load] java.math.BigDecimal$1 source: shared objects file
[1,420s][info][class,load] io.netty.util.AsciiString source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,420s][info][class,load] org.wildfly.common.format.Printf$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.wildfly.common.wildfly-common-1.5.4.Final-format-001.jar
[1,420s][info][class,load] java.security.cert.X509Extension source: jrt:/java.base
[1,421s][info][class,load] java.security.cert.X509Certificate source: jrt:/java.base
[1,421s][info][class,load] org.wildfly.common.format.Printf$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.wildfly.common.wildfly-common-1.5.4.Final-format-001.jar
[1,422s][info][class,load] javax.security.cert.Certificate source: jrt:/java.base
[1,422s][info][class,load] javax.security.cert.X509Certificate source: jrt:/java.base
[1,422s][info][class,load] org.wildfly.common.format.Printf$3 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.wildfly.common.wildfly-common-1.5.4.Final-format-001.jar
[1,423s][info][class,load] org.jboss.logmanager.formatters.FormatStringParser source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,424s][info][class,load] java.util.TimeZone source: shared objects file
[1,424s][info][class,load] sun.util.calendar.ZoneInfo source: shared objects file
[1,425s][info][class,load] sun.util.calendar.ZoneInfoFile source: shared objects file
[1,425s][info][class,load] sun.util.calendar.ZoneInfoFile$1 source: shared objects file
[1,425s][info][class,load] java.io.DataInputStream source: shared objects file
[1,425s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c48840 source: __JVM_LookupDefineClass__
[1,427s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c48c40 source: __JVM_LookupDefineClass__
[1,429s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c49040 source: __JVM_LookupDefineClass__
[1,430s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c49440 source: __JVM_LookupDefineClass__
[1,432s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c49840 source: __JVM_LookupDefineClass__
[1,433s][info][class,load] sun.util.calendar.ZoneInfoFile$ZoneOffsetTransitionRule source: shared objects file
[1,433s][info][class,load] java.util.zip.Checksum source: shared objects file
[1,433s][info][class,load] java.util.zip.CRC32 source: shared objects file
[1,433s][info][class,load] sun.util.calendar.ZoneInfoFile$Checksum source: shared objects file
[1,433s][info][class,load] java.util.zip.Checksum$1 source: shared objects file
[1,433s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLL source: jrt:/java.base
[1,435s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c49c40 source: __JVM_LookupDefineClass__
[1,435s][info][class,load] org.jboss.logmanager.formatters.Formatters source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,436s][info][class,load] org.jboss.logmanager.formatters.Formatters$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,437s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLL source: jrt:/java.base
[1,437s][info][class,load] java.util.Formatter$FormatString source: shared objects file
[1,438s][info][class,load] java.util.Formatter$FormatSpecifier source: shared objects file
[1,438s][info][class,load] java.util.Formatter$Flags source: shared objects file
[1,438s][info][class,load] java.util.Formatter$Conversion source: shared objects file
[1,439s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c4a040 source: __JVM_LookupDefineClass__
[1,439s][info][class,load] org.jboss.logmanager.formatters.Formatters$20 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,439s][info][class,load] java.lang.invoke.MethodHandles$1 source: shared objects file
[1,440s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LJ source: jrt:/java.base
[1,440s][info][class,load] org.jboss.logmanager.formatters.Formatters$JustifyingFormatStep source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,440s][info][class,load] org.jboss.logmanager.formatters.Formatters$7 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,441s][info][class,load] org.jboss.logmanager.formatters.Formatters$7$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,441s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c4a440 source: __JVM_LookupDefineClass__
[1,441s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLL source: jrt:/java.base
[1,442s][info][class,load] org.jboss.logmanager.formatters.FormatStep$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,443s][info][class,load] org.jboss.logmanager.formatters.Formatters$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,444s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c4a840 source: __JVM_LookupDefineClass__
[1,444s][info][class,load] org.jboss.logmanager.formatters.Formatters$22 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,444s][info][class,load] java.lang.invoke.BoundMethodHandle$Species_LLLLLLL source: jrt:/java.base
[1,445s][info][class,load] org.jboss.logmanager.formatters.Formatters$SegmentedFormatStep source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,445s][info][class,load] org.jboss.logmanager.formatters.Formatters$3 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,446s][info][class,load] org.jboss.logmanager.formatters.Formatters$26 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,446s][info][class,load] java.lang.invoke.LambdaForm$MH/0x0000000800c4ac40 source: __JVM_LookupDefineClass__
[1,446s][info][class,load] org.jboss.logmanager.formatters.Formatters$16 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,447s][info][class,load] org.jboss.logmanager.formatters.Formatters$17 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,447s][info][class,load] io.netty.util.internal.MacAddressUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,447s][info][class,load] org.jboss.logmanager.formatters.Formatters$21 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,448s][info][class,load] org.jboss.logmanager.formatters.ColorPatternFormatter$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,448s][info][class,load] io.netty.util.internal.StringUtil source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-common-4.1.49.Final.jar
[1,448s][info][class,load] org.jboss.logmanager.formatters.FormatStep$ItemType source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,449s][info][class,load] org.jboss.logmanager.formatters.ColorPatternFormatter$ColorStep source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,450s][info][class,load] org.jboss.logmanager.formatters.ColorPatternFormatter$LevelColorStep source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,451s][info][class,load] org.jboss.logmanager.handlers.UncloseableOutputStream source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,452s][info][class,load] org.jboss.logmanager.handlers.UninterruptibleOutputStream source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,452s][info][class,load] org.jboss.logmanager.handlers.ConsoleHandler$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,453s][info][class,load] org.jboss.logmanager.handlers.UncloseableWriter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,453s][info][class,load] org.jboss.logmanager.handlers.ConsoleHandler$Target source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,454s][info][class,load] org.jboss.logmanager.handlers.ConsoleHandler$2 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/org.jboss.logmanager.jboss-logmanager-embedded-1.0.6.jar
[1,455s][info][class,load] java.nio.StringCharBuffer source: jrt:/java.base
[1,456s][info][class,load] io.quarkus.runtime.logging.LogCleanupFilter source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[1,457s][info][class,load] io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$107/0x0000000800c52288 source: io.quarkus.runtime.logging.LoggingSetupRecorder
[1,458s][info][class,load] io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$108/0x0000000800c524c8 source: io.quarkus.runtime.logging.LoggingSetupRecorder
[1,459s][info][class,load] io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$109/0x0000000800c52708 source: io.quarkus.runtime.logging.LoggingSetupRecorder
[1,460s][info][class,load] io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$110/0x0000000800c52948 source: io.quarkus.runtime.logging.LoggingSetupRecorder
[1,461s][info][class,load] java.util.stream.Collectors$$Lambda$111/0x0000000800b873f0 source: java.util.stream.Collectors
[1,463s][info][class,load] java.util.stream.Collectors$$Lambda$112/0x0000000800b87610 source: java.util.stream.Collectors
[1,464s][info][class,load] java.util.stream.Collectors$$Lambda$113/0x0000000800b87848 source: java.util.stream.Collectors
[1,464s][info][class,load] java.util.TreeMap$TreeMapSpliterator source: jrt:/java.base
[1,465s][info][class,load] java.util.TreeMap$EntrySpliterator source: jrt:/java.base
[1,466s][info][class,load] java.util.TreeMap$EntrySpliterator$$Lambda$114/0x0000000800b87f10 source: java.util.TreeMap
[1,467s][info][class,load] io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$115/0x0000000800c52b88 source: io.quarkus.runtime.logging.LoggingSetupRecorder
[1,467s][info][class,load] io.quarkus.runtime.logging.CategoryBuildTimeConfig source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[1,468s][info][class,load] io.quarkus.runtime.logging.LoggingSetupRecorder$$Lambda$116/0x0000000800c52ff0 source: io.quarkus.runtime.logging.LoggingSetupRecorder
[1,468s][info][class,load] java.util.stream.FindOps$FindSink$OfRef source: shared objects file
[1,469s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$117/0x0000000800b881a8 source: java.util.stream.FindOps
[1,470s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$118/0x0000000800b883f8 source: java.util.stream.FindOps
[1,471s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$119/0x0000000800b88618 source: java.util.stream.FindOps
[1,472s][info][class,load] java.util.stream.FindOps$FindSink$OfRef$$Lambda$120/0x0000000800b88868 source: java.util.stream.FindOps
[1,476s][info][class,load] io.quarkus.deployment.steps.VertxHttpProcessor$bodyHandler1204734842 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/code-with-quarkus-1.0.0-SNAPSHOT-runner.jar
[1,479s][info][class,load] io.quarkus.vertx.http.runtime.VertxHttpRecorder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[1,480s][info][class,load] io.quarkus.vertx.http.runtime.filters.accesslog.AccessLogReceiver source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[1,480s][info][class,load] java.util.concurrent.ExecutionException source: jrt:/java.base
[1,481s][info][class,load] io.vertx.core.net.KeyCertOptions source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,481s][info][class,load] io.vertx.core.net.TrustOptions source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,482s][info][class,load] io.netty.channel.ChannelHandler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.netty.netty-transport-4.1.49.Final.jar
[1,482s][info][class,load] io.quarkus.netty.runtime.virtual.VirtualAddress source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-netty-1.11.3.Final.jar
[1,483s][info][class,load] io.quarkus.vertx.http.runtime.VertxHttpRecorder$1 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[1,484s][info][class,load] io.vertx.core.http.HttpMethod source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,485s][info][class,load] io.vertx.ext.web.handler.BodyHandler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[1,485s][info][class,load] io.vertx.ext.web.handler.impl.BodyHandlerImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[1,486s][info][class,load] io.vertx.core.logging.LoggerFactory source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,486s][info][class,load] io.vertx.core.spi.logging.LogDelegateFactory source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,487s][info][class,load] io.vertx.core.logging.JULLogDelegateFactory source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,488s][info][class,load] io.vertx.core.spi.logging.LogDelegate source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,489s][info][class,load] io.vertx.core.logging.JULLogDelegate source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,490s][info][class,load] io.vertx.core.logging.Logger source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-core-3.9.5.jar
[1,491s][info][class,load] io.quarkus.vertx.http.runtime.VertxHttpRecorder$17 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-vertx-http-1.11.3.Final.jar
[1,492s][info][class,load] io.quarkus.deployment.steps.ConfigGenerationBuildStep$checkForBuildTimeConfigChange-1552292536 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/code-with-quarkus-1.0.0-SNAPSHOT-runner.jar
[1,493s][info][class,load] io.quarkus.runtime.configuration.ConfigChangeRecorder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-core-1.11.3.Final.jar
[1,510s][info][class,load] io.quarkus.deployment.steps.ConfigBuildStep$registerConfigMappings510524965 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/code-with-quarkus-1.0.0-SNAPSHOT-runner.jar
[1,511s][info][class,load] io.quarkus.arc.runtime.ConfigRecorder source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.quarkus.quarkus-arc-1.11.3.Final.jar
[1,511s][info][class,load] javax.enterprise.inject.spi.DeploymentException source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/jakarta.enterprise.jakarta.enterprise.cdi-api-2.0.2.jar
[1,512s][info][class,load] io.quarkus.deployment.steps.SyntheticBeansProcessor$initRuntime-975230615 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/code-with-quarkus-1.0.0-SNAPSHOT-runner.jar
[1,513s][info][class,load] io.quarkus.deployment.steps.ConfigBuildStep$validateConfigProperties1249763973 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/code-with-quarkus-1.0.0-SNAPSHOT-runner.jar
[1,514s][info][class,load] io.quarkus.deployment.steps.StaticResourcesProcessor$runtimeInit1493424519 source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/code-with-quarkus-1.0.0-SNAPSHOT-runner.jar
[1,514s][info][class,load] io.vertx.ext.web.handler.StaticHandler source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
[1,515s][info][class,load] io.vertx.ext.web.common.WebEnvironment source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-common-3.9.5.jar
[1,517s][info][class,load] io.vertx.ext.web.handler.impl.StaticHandlerImpl source: file:/home/lesco/dev/Java/tests/micronaut-vs-quarkus-number-of-classes/quarkus-hello-world/target/lib/io.vertx.vertx-web-3.9.5.jar
