No dump file specified
 num     #instances         #bytes  class name (module)
1060:             1             56  io.quarkus.resteasy.runtime.standalone.VertxRequestHandler
1061:             1             56  io.quarkus.runtime.logging.SyslogConfig
1062:             1             56  io.quarkus.vertx.core.runtime.config.VertxConfiguration
1063:             1             56  io.quarkus.vertx.http.runtime.CertificateConfig
1064:             1             56  io.smallrye.config.SmallRyeConfigBuilder
1065:             1             56  io.vertx.core.DeploymentOptions
1066:             1             56  io.vertx.core.http.impl.HttpServerImpl$1
1067:             1             56  io.vertx.core.impl.BlockedThreadChecker$1
1068:             1             56  java.lang.invoke.BoundMethodHandle$Specializer (java.base@15.0.1)
1069:             1             56  java.lang.invoke.BoundMethodHandle$Species_LLLLLL (java.base@15.0.1)
1070:             1             56  java.net.SocketPermission (java.base@15.0.1)
1071:             1             56  java.nio.StringCharBuffer (java.base@15.0.1)
1072:             1             56  java.util.Calendar$Builder (java.base@15.0.1)
1073:             1             56  java.util.concurrent.ConcurrentHashMap$KeyIterator (java.base@15.0.1)
1074:             1             56  java.util.logging.Logger (java.logging@15.0.1)
1075:             1             56  jdk.internal.ref.CleanerImpl$SoftCleanableRef (java.base@15.0.1)
1076:             1             56  org.jboss.logmanager.LogManager
1077:             1             56  org.jboss.logmanager.handlers.DelayedHandler
1078:             1             56  org.jboss.threads.EnhancedQueueExecutor$Builder
1079:             1             56  org.jboss.threads.JBossThreadFactory
1080:             1             56  sun.security.provider.SHA (java.base@15.0.1)
1081:             2             48  [Lio.quarkus.runtime.configuration.ConfigurationRuntimeConfig$BuildTimeMismatchAtRuntime;
1082:             1             48  [Ljava.math.RoundingMode; (java.base@15.0.1)
1083:             2             48  [Ljava.net.InterfaceAddress; (java.base@15.0.1)
1084:             3             48  [Ljava.nio.file.attribute.FileAttribute; (java.base@15.0.1)
1085:             2             48  [Ljava.util.Locale$Category; (java.base@15.0.1)
1086:             2             48  [Ljavax.ws.rs.RuntimeType;
1087:             2             48  [Lorg.jboss.logmanager.handlers.AsyncHandler$OverflowAction;
1088:             2             48  [Lorg.jboss.logmanager.handlers.SyslogHandler$SyslogType;
1089:             3             48  [Lorg.jboss.resteasy.spi.metadata.MethodParameter;
1090:             1             48  [Lorg.wildfly.common.format.GeneralFlags;
1091:             2             48  io.netty.buffer.PooledByteBufAllocator$PoolThreadLocalCache
1092:             2             48  io.netty.buffer.UnpooledByteBufAllocator
1093:             2             48  io.netty.buffer.UnpooledByteBufAllocator$UnpooledByteBufAllocatorMetric
1094:             2             48  io.netty.channel.ChannelMetadata
1095:             2             48  io.netty.util.concurrent.DefaultEventExecutorChooserFactory$PowerOfTwoEventExecutorChooser
1096:             3             48  io.netty.util.concurrent.PromiseTask$SentinelRunnable
1097:             3             48  io.netty.util.internal.ObjectPool$RecyclerObjectPool
1098:             3             48  io.netty.util.internal.TypeParameterMatcher$ReflectiveMatcher
1099:             3             48  io.quarkus.arc.impl.EventImpl$$Lambda$131/0x0000000800c911e0
1100:             2             48  io.quarkus.arc.impl.EventProvider
1101:             2             48  io.quarkus.arc.runtime.BeanContainerImpl$DefaultInstanceFactory$1
1102:             2             48  io.quarkus.netty.runtime.virtual.VirtualAddress
1103:             1             48  io.quarkus.runtime.StartupContext
1104:             1             48  io.quarkus.runtime.ThreadPoolConfig
1105:             2             48  io.quarkus.runtime.configuration.ApplicationPropertiesConfigSource$InFileSystem
1106:             2             48  io.quarkus.runtime.configuration.ApplicationPropertiesConfigSource$InJar
1107:             2             48  io.quarkus.runtime.configuration.ApplicationPropertiesConfigSource$MpConfigInJar
1108:             2             48  io.quarkus.runtime.configuration.ConfigUtils$DotEnvConfigSource
1109:             2             48  io.quarkus.runtime.configuration.ConfigurationRuntimeConfig$BuildTimeMismatchAtRuntime
1110:             3             48  io.quarkus.runtime.configuration.MemorySize
1111:             1             48  io.quarkus.runtime.logging.BannerFormatter
1112:             1             48  io.quarkus.runtime.logging.LogConfig
1113:             3             48  io.quarkus.vertx.core.runtime.VertxCoreRecorder
1114:             2             48  io.quarkus.vertx.core.runtime.config.JksConfiguration
1115:             2             48  io.quarkus.vertx.core.runtime.config.PfxConfiguration
1116:             2             48  io.quarkus.vertx.http.runtime.BasicRoute
1117:             2             48  io.smallrye.config.ConfigMappingProvider
1118:             2             48  io.smallrye.config.ConfigMappingProvider$Builder
1119:             2             48  io.smallrye.config.DefaultValuesConfigSource
1120:             2             48  io.smallrye.config.EnvConfigSource
1121:             2             48  io.smallrye.config.PropertiesConfigSource
1122:             3             48  io.smallrye.config.SmallRyeConfig$ConfigSourceInterceptorWithPriority$$Lambda$40/0x0000000800bbee18
1123:             2             48  io.smallrye.config.SmallRyeConfig$ConfigSources
1124:             2             48  io.smallrye.config.SysPropConfigSource
1125:             1             48  io.vertx.core.eventbus.impl.EventBusImpl
1126:             2             48  io.vertx.core.file.FileSystemOptions
1127:             1             48  io.vertx.core.impl.DeploymentManager$DeploymentImpl
1128:             2             48  io.vertx.core.impl.WorkerPool
1129:             1             48  io.vertx.ext.web.handler.impl.StaticHandlerImpl$FSTune
1130:             2             48  io.vertx.ext.web.impl.RouterImpl
1131:             1             48  java.io.Console (java.base@15.0.1)
1132:             1             48  java.io.Console$LineReader (java.base@15.0.1)
1133:             2             48  java.io.File$PathStatus (java.base@15.0.1)
1134:             2             48  java.io.OutputStreamWriter (java.base@15.0.1)
1135:             3             48  java.lang.ClassValue$Identity (java.base@15.0.1)
1136:             1             48  java.lang.NullPointerException (java.base@15.0.1)
1137:             1             48  java.lang.ProcessHandleImpl (java.base@15.0.1)
1138:             1             48  java.lang.StackTraceElement (java.base@15.0.1)
1139:             1             48  java.lang.invoke.BoundMethodHandle$Specializer$Factory (java.base@15.0.1)
1140:             1             48  java.lang.invoke.BoundMethodHandle$Species_LLLL (java.base@15.0.1)
1141:             1             48  java.lang.invoke.BoundMethodHandle$Species_LLLLL (java.base@15.0.1)
1142:             2             48  java.lang.invoke.MethodHandles$Lookup$ClassOption (java.base@15.0.1)
1143:             2             48  java.lang.management.ManagementPermission (java.management@15.0.1)
1144:             3             48  java.lang.reflect.AccessibleObject$$Lambda$4/0x0000000800b4b550 (java.base@15.0.1)
1145:             2             48  java.net.StandardProtocolFamily (java.base@15.0.1)
1146:             3             48  java.nio.charset.CodingErrorAction (java.base@15.0.1)
1147:             1             48  java.nio.file.NoSuchFileException (java.base@15.0.1)
1148:             3             48  java.text.AttributedCharacterIterator$Attribute (java.base@15.0.1)
1149:             3             48  java.util.ResourceBundle$NoFallbackControl (java.base@15.0.1)
1150:             1             48  java.util.concurrent.CompletableFuture$Signaller (java.base@15.0.1)
1151:             3             48  java.util.concurrent.ConcurrentHashMap$EntrySetView (java.base@15.0.1)
1152:             1             48  java.util.concurrent.ConcurrentSkipListMap (java.base@15.0.1)
1153:             2             48  java.util.concurrent.ConcurrentSkipListMap$Node (java.base@15.0.1)
1154:             2             48  java.util.logging.Logger$LoggerBundle (java.logging@15.0.1)
1155:             2             48  java.util.logging.LoggingPermission (java.logging@15.0.1)
1156:             2             48  java.util.regex.Pattern$Pos (java.base@15.0.1)
1157:             2             48  java.util.stream.Collectors$$Lambda$112/0x0000000800b86718 (java.base@15.0.1)
1158:             2             48  java.util.stream.ReduceOps$2 (java.base@15.0.1)
1159:             2             48  java.util.stream.ReduceOps$2ReducingSink (java.base@15.0.1)
1160:             2             48  java.util.stream.ReferencePipeline$7$1 (java.base@15.0.1)
1161:             2             48  javax.ws.rs.RuntimeType
1162:             1             48  jdk.internal.jimage.ImageHeader (java.base@15.0.1)
1163:             2             48  jdk.internal.misc.Signal$NativeHandler (java.base@15.0.1)
1164:             3             48  jdk.internal.module.ServicesCatalog (java.base@15.0.1)
1165:             1             48  jdk.internal.ref.CleanerImpl$WeakCleanableRef (java.base@15.0.1)
1166:             2             48  org.jboss.logmanager.AtomicArray
1167:             3             48  org.jboss.logmanager.Logger$AttachmentKey
1168:             2             48  org.jboss.logmanager.errormanager.OnlyOnceErrorManager
1169:             2             48  org.jboss.logmanager.formatters.ColorPatternFormatter$LevelColorStep
1170:             2             48  org.jboss.logmanager.formatters.ColorPrintf
1171:             2             48  org.jboss.logmanager.formatters.Formatters$16
1172:             2             48  org.jboss.logmanager.formatters.Formatters$21
1173:             2             48  org.jboss.logmanager.formatters.Formatters$22
1174:             2             48  org.jboss.logmanager.formatters.Formatters$26
1175:             2             48  org.jboss.logmanager.formatters.Formatters$7$1
1176:             2             48  org.jboss.logmanager.handlers.AsyncHandler$OverflowAction
1177:             2             48  org.jboss.logmanager.handlers.SyslogHandler$SyslogType
1178:             2             48  org.jboss.resteasy.annotations.Stream$MODE
1179:             1             48  org.jboss.resteasy.core.registry.ClassExpression
1180:             2             48  org.jboss.resteasy.core.registry.ClassNode
1181:             1             48  org.jboss.resteasy.core.registry.MethodExpression
1182:             2             48  org.jboss.resteasy.microprofile.config.FilterConfigSource
1183:             2             48  org.jboss.resteasy.microprofile.config.ServletConfigSource
1184:             2             48  org.jboss.resteasy.microprofile.config.ServletContextConfigSource
1185:             2             48  org.jboss.resteasy.spi.metadata.DefaultResourceConstructor
1186:             2             48  org.jboss.resteasy.spi.metadata.ResourceBuilder$ResourceConstructorBuilder
1187:             2             48  org.jboss.resteasy.spi.metadata.ResourceBuilder$ResourceMethodBuilder
1188:             2             48  org.jboss.resteasy.statistics.StatisticsControllerImpl
1189:             3             48  org.jboss.resteasy.util.ThreadLocalStack
1190:             2             48  org.slf4j.helpers.FormattingTuple
1191:             2             48  sun.nio.fs.NativeBuffer$Deallocator (java.base@15.0.1)
1192:             2             48  sun.nio.fs.UnixChannelFactory$Flags (java.base@15.0.1)
1193:             1             48  sun.nio.fs.UnixException (java.base@15.0.1)
1194:             2             48  sun.reflect.generics.reflectiveObjects.WildcardTypeImpl (java.base@15.0.1)
1195:             3             48  sun.reflect.generics.tree.TypeVariableSignature (java.base@15.0.1)
1196:             2             48  sun.reflect.generics.tree.Wildcard (java.base@15.0.1)
1197:             2             48  sun.security.jca.ProviderList (java.base@15.0.1)
1198:             2             48  sun.security.jca.ProviderList$3 (java.base@15.0.1)
1199:             3             48  sun.security.provider.NativePRNG$1 (java.base@15.0.1)
1200:             1             40  [Lio.netty.handler.codec.http.HttpStatusClass;
1201:             1             40  [Lio.quarkus.arc.InjectableBean$Kind;
1202:             1             40  [Ljava.nio.charset.Charset; (java.base@15.0.1)
1203:             1             40  [Ljava.util.stream.StreamOpFlag; (java.base@15.0.1)
1204:             1             40  [Ljavax.ws.rs.core.Response$Status$Family;
1205:             1             40  [Lorg.jboss.logging.Logger$Level;
1206:             1             40  [[Ljava.lang.invoke.LambdaForm$Name; (java.base@15.0.1)
1207:             1             40  com.sun.management.internal.DiagnosticCommandImpl (jdk.management@15.0.1)
1208:             1             40  io.netty.bootstrap.AbstractBootstrap$PendingRegistrationPromise
1209:             1             40  io.netty.bootstrap.ServerBootstrap$1
1210:             1             40  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor
1211:             1             40  io.netty.buffer.ReadOnlyByteBuf
1212:             1             40  io.netty.channel.group.DefaultChannelGroup
1213:             1             40  io.netty.channel.nio.AbstractNioMessageChannel$NioMessageUnsafe
1214:             1             40  io.quarkus.arc.Lock_Shared_AnnotationLiteral
1215:             1             40  io.quarkus.runtime.logging.ConsoleConfig
1216:             1             40  io.quarkus.runtime.logging.FileConfig
1217:             1             40  io.quarkus.vertx.core.runtime.config.ClusterConfiguration
1218:             1             40  io.quarkus.vertx.http.runtime.AccessLogConfig
1219:             1             40  io.quarkus.vertx.http.runtime.FormAuthConfig
1220:             1             40  io.quarkus.vertx.http.runtime.cors.CORSConfig
1221:             1             40  io.vertx.core.VertxException
1222:             1             40  io.vertx.core.shareddata.impl.SharedDataImpl
1223:             1             40  java.io.Console$3 (java.base@15.0.1)
1224:             1             40  java.io.IOException (java.base@15.0.1)
1225:             1             40  java.lang.ArithmeticException (java.base@15.0.1)
1226:             1             40  java.lang.IllegalAccessException (java.base@15.0.1)
1227:             1             40  java.lang.NoSuchMethodException (java.base@15.0.1)
1228:             1             40  java.lang.invoke.BoundMethodHandle$Species_LJ (java.base@15.0.1)
1229:             1             40  java.lang.invoke.MethodHandleImpl$WrappedMember (java.base@15.0.1)
1230:             1             40  java.lang.invoke.VarHandleReferences$Array (java.base@15.0.1)
1231:             1             40  java.net.InetAddress$CachedAddresses (java.base@15.0.1)
1232:             1             40  java.util.ResourceBundle$2 (java.base@15.0.1)
1233:             1             40  java.util.TreeMap$EntrySpliterator (java.base@15.0.1)
1234:             1             40  java.util.concurrent.CancellationException (java.base@15.0.1)
1235:             1             40  java.util.regex.Pattern$Loop (java.base@15.0.1)
1236:             1             40  jdk.internal.loader.URLClassPath (java.base@15.0.1)
1237:             1             40  jdk.internal.module.ArchivedModuleGraph (java.base@15.0.1)
1238:             1             40  jdk.internal.ref.CleanerImpl$CleanerCleanable (java.base@15.0.1)
1239:             1             40  org.jboss.logmanager.formatters.ColorPatternFormatter
1240:             1             40  org.jboss.resteasy.core.ResourceMethodRegistry
1241:             1             40  org.jboss.resteasy.core.SynchronousDispatcher
1242:             1             40  org.jboss.resteasy.core.interception.jaxrs.ContainerRequestFilterRegistryImpl
1243:             1             40  org.jboss.resteasy.core.interception.jaxrs.ContainerResponseFilterRegistryImpl
1244:             1             40  org.jboss.resteasy.core.interception.jaxrs.JaxrsInterceptorRegistryImpl$SingletonInterceptorFactory
1245:             1             40  org.jboss.resteasy.core.interception.jaxrs.ReaderInterceptorRegistryImpl
1246:             1             40  org.jboss.resteasy.core.interception.jaxrs.WriterInterceptorRegistryImpl
1247:             1             40  org.jboss.threads.ThreadNameInfo
1248:             1             40  sun.nio.ch.ServerSocketAdaptor (java.base@15.0.1)
1249:             1             40  sun.nio.cs.StandardCharsets$Aliases (java.base@15.0.1)
1250:             1             40  sun.nio.cs.StandardCharsets$Cache (java.base@15.0.1)
1251:             1             40  sun.nio.cs.US_ASCII$Decoder (java.base@15.0.1)
1252:             1             40  sun.text.resources.cldr.FormatData (java.base@15.0.1)
1253:             1             40  sun.text.resources.cldr.ext.FormatData_pt (jdk.localedata@15.0.1)
1254:             1             40  sun.util.resources.Bundles$1 (java.base@15.0.1)
1255:             1             40  sun.util.resources.cldr.CalendarData (java.base@15.0.1)
1256:             1             32  [Lio.netty.handler.codec.http.HttpContentEncoder$State;
1257:             1             32  [Lio.quarkus.arc.Lock$Type;
1258:             1             32  [Lio.quarkus.dev.appstate.ApplicationStateNotification$State;
1259:             1             32  [Lio.quarkus.vertx.http.runtime.VertxInputStream$ContinueState;
1260:             1             32  [Ljava.lang.OutOfMemoryError; (java.base@15.0.1)
1261:             1             32  [Ljava.lang.invoke.MethodHandleImpl$ArrayAccess; (java.base@15.0.1)
1262:             1             32  [Ljava.lang.module.ModuleDescriptor$Requires$Modifier; (java.base@15.0.1)
1263:             2             32  [Ljava.nio.file.OpenOption; (java.base@15.0.1)
1264:             2             32  [Ljava.security.cert.Certificate; (java.base@15.0.1)
1265:             1             32  [Ljava.util.regex.Pattern$Qtype; (java.base@15.0.1)
1266:             1             32  [Ljava.util.stream.MatchOps$MatchKind; (java.base@15.0.1)
1267:             1             32  [Ljava.util.stream.StreamShape; (java.base@15.0.1)
1268:             1             32  [Ljdk.internal.logger.BootstrapLogger$LoggingBackend; (java.base@15.0.1)
1269:             1             32  [Ljdk.internal.module.IllegalAccessLogger$Mode; (java.base@15.0.1)
1270:             1             32  [Lorg.jboss.logmanager.ExtLogRecord$FormatStyle;
1271:             2             32  com.sun.proxy.$Proxy13
1272:             2             32  com.sun.proxy.$Proxy6
1273:             2             32  com.sun.proxy.$Proxy9
1274:             1             32  io.netty.bootstrap.AbstractBootstrap$1
1275:             1             32  io.netty.bootstrap.AbstractBootstrap$2
1276:             2             32  io.netty.buffer.PooledByteBufAllocator$1
1277:             2             32  io.netty.buffer.PooledByteBufAllocatorMetric
1278:             2             32  io.netty.handler.codec.DecoderResult
1279:             1             32  io.netty.handler.codec.http.HttpStatusClass$1
1280:             1             32  io.netty.util.ResourceLeakDetector
1281:             1             32  io.netty.util.concurrent.DefaultThreadFactory
1282:             2             32  io.netty.util.concurrent.MultithreadEventExecutorGroup$1
1283:             2             32  io.netty.util.concurrent.ThreadPerTaskExecutor
1284:             1             32  io.netty.util.internal.PlatformDependent$4
1285:             2             32  io.netty.util.internal.logging.Slf4JLoggerFactory
1286:             2             32  io.quarkus.arc.impl.FixedValueSupplier
1287:             1             32  io.quarkus.arc.impl.RequestContext
1288:             1             32  io.quarkus.arc.log.LoggerName_Shared_AnnotationLiteral
1289:             2             32  io.quarkus.arc.runtime.BeanContainerImpl$DefaultInstanceFactory
1290:             2             32  io.quarkus.arc.runtime.ConfigRecorder
1291:             2             32  io.quarkus.resteasy.common.runtime.QuarkusInjectorFactory
1292:             1             32  io.quarkus.resteasy.runtime.standalone.RequestDispatcher
1293:             2             32  io.quarkus.resteasy.runtime.standalone.ResteasyStandaloneRecorder
1294:             2             32  io.quarkus.resteasy.runtime.vertx.JsonArrayWriter
1295:             2             32  io.quarkus.resteasy.runtime.vertx.JsonObjectWriter
1296:             2             32  io.quarkus.runtime.configuration.CharsetConverter
1297:             2             32  io.quarkus.runtime.configuration.CidrAddressConverter
1298:             2             32  io.quarkus.runtime.configuration.DurationConverter
1299:             2             32  io.quarkus.runtime.configuration.InetAddressConverter
1300:             2             32  io.quarkus.runtime.configuration.InetSocketAddressConverter
1301:             2             32  io.quarkus.runtime.configuration.LocaleConverter
1302:             2             32  io.quarkus.runtime.configuration.MemorySizeConverter
1303:             2             32  io.quarkus.runtime.configuration.PathConverter
1304:             2             32  io.quarkus.runtime.configuration.QuarkusConfigFactory
1305:             2             32  io.quarkus.runtime.configuration.RegexConverter
1306:             1             32  io.quarkus.runtime.logging.FileConfig$RotationConfig
1307:             2             32  io.quarkus.runtime.logging.LevelConverter
1308:             1             32  io.quarkus.vertx.http.runtime.AuthConfig
1309:             1             32  io.quarkus.vertx.http.runtime.HttpBuildTimeConfig
1310:             1             32  io.quarkus.vertx.http.runtime.ServerLimitsConfig
1311:             1             32  io.quarkus.vertx.http.runtime.VertxHttpRecorder$11
1312:             1             32  io.quarkus.vertx.http.runtime.VertxHttpRecorder$4
1313:             1             32  io.quarkus.vertx.http.runtime.filters.GracefulShutdownFilter
1314:             2             32  io.smallrye.config.ConfigMappings
1315:             2             32  io.smallrye.config.ExpressionConfigSourceInterceptor
1316:             2             32  io.smallrye.config.ProfileConfigSourceInterceptor
1317:             2             32  io.smallrye.config.PropertiesConfigSourceProvider
1318:             2             32  io.smallrye.config.SecretKeysConfigSourceInterceptor
1319:             2             32  io.smallrye.config.SmallRyeConfigBuilder$InterceptorWithPriority$1
1320:             2             32  io.smallrye.config.SmallRyeConfigProviderResolver
1321:             2             32  io.smallrye.config.SmallRyeConfigProviderResolver$$Lambda$52/0x0000000800bc7d78
1322:             2             32  io.vertx.core.ServiceHelper$$Lambda$61/0x0000000800bdd780
1323:             1             32  io.vertx.core.file.impl.FileResolver
1324:             1             32  io.vertx.core.http.impl.HttpServerImpl$$Lambda$158/0x0000000800cc6688
1325:             1             32  io.vertx.core.impl.DeploymentManager
1326:             1             32  io.vertx.core.impl.FutureImpl$Handlers
1327:             1             32  io.vertx.ext.web.handler.impl.BodyHandlerImpl
1328:             1             32  io.vertx.ext.web.handler.impl.StaticHandlerImpl$FSPropsCache
1329:             1             32  java.io.UnixFileSystem (java.base@15.0.1)
1330:             2             32  java.lang.Boolean (java.base@15.0.1)
1331:             2             32  java.lang.Float (java.base@15.0.1)
1332:             2             32  java.lang.Shutdown$Lock (java.base@15.0.1)
1333:             2             32  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$100/0x0000000800b825a8 (java.management@15.0.1)
1334:             2             32  java.lang.management.ManagementFactory$PlatformMBeanFinder$$Lambda$101/0x0000000800b82800 (java.management@15.0.1)
1335:             1             32  java.lang.module.ModuleDescriptor$Version (java.base@15.0.1)
1336:             1             32  java.net.InetAddress$CachedLocalHost (java.base@15.0.1)
1337:             2             32  java.nio.ByteOrder (java.base@15.0.1)
1338:             1             32  java.security.MessageDigest$Delegate$CloneableDelegate (java.base@15.0.1)
1339:             1             32  java.text.DontCareFieldPosition (java.base@15.0.1)
1340:             1             32  java.util.AbstractList$Itr (java.base@15.0.1)
1341:             1             32  java.util.ArrayList$ListItr (java.base@15.0.1)
1342:             1             32  java.util.Collections$SynchronizedMap (java.base@15.0.1)
1343:             2             32  java.util.Properties$EntrySet (java.base@15.0.1)
1344:             2             32  java.util.ResourceBundle$ResourceBundleProviderHelper$$Lambda$82/0x0000000800b768b0 (java.base@15.0.1)
1345:             2             32  java.util.ResourceBundle$SingleFormatControl (java.base@15.0.1)
1346:             1             32  java.util.concurrent.LinkedTransferQueue$Node (java.base@15.0.1)
1347:             1             32  java.util.concurrent.SynchronousQueue (java.base@15.0.1)
1348:             1             32  java.util.concurrent.ThreadLocalRandom (java.base@15.0.1)
1349:             2             32  java.util.concurrent.ThreadPoolExecutor$AbortPolicy (java.base@15.0.1)
1350:             1             32  java.util.concurrent.atomic.AtomicLongFieldUpdater$CASUpdater (java.base@15.0.1)
1351:             1             32  java.util.concurrent.locks.AbstractQueuedSynchronizer$ConditionNode (java.base@15.0.1)
1352:             1             32  java.util.logging.LogManager$SystemLoggerContext (java.logging@15.0.1)
1353:             2             32  java.util.regex.CharPredicates$$Lambda$76/0x0000000800b6ef60 (java.base@15.0.1)
1354:             2             32  java.util.regex.Pattern$Caret (java.base@15.0.1)
1355:             1             32  java.util.zip.ZipCoder$UTF8ZipCoder (java.base@15.0.1)
1356:             1             32  jdk.internal.module.IllegalAccessLogger (java.base@15.0.1)
1357:             1             32  jdk.internal.ref.CleanerImpl (java.base@15.0.1)
1358:             1             32  jdk.internal.reflect.MethodAccessorGenerator$1 (java.base@15.0.1)
1359:             1             32  jdk.internal.reflect.UnsafeObjectFieldAccessorImpl (java.base@15.0.1)
1360:             1             32  jdk.internal.reflect.UnsafeQualifiedStaticObjectFieldAccessorImpl (java.base@15.0.1)
1361:             1             32  jdk.net.ExtendedSocketOptions$1 (jdk.net@15.0.1)
1362:             1             32  org.jboss.resteasy.core.ContextParameterInjector
1363:             1             32  org.jboss.resteasy.core.MethodInjectorImpl
1364:             1             32  org.jboss.resteasy.core.providerfactory.ExtSortedKey
1365:             1             32  org.jboss.resteasy.core.registry.SegmentNode$SortEntry
1366:             2             32  org.jboss.resteasy.plugins.interceptors.CacheControlFeature
1367:             2             32  org.jboss.resteasy.plugins.providers.AsyncStreamingOutputProvider
1368:             2             32  org.jboss.resteasy.plugins.providers.DefaultBooleanWriter
1369:             2             32  org.jboss.resteasy.plugins.providers.DefaultNumberWriter
1370:             2             32  org.jboss.resteasy.plugins.providers.FileRangeWriter
1371:             2             32  org.jboss.resteasy.plugins.providers.StreamingOutputProvider
1372:             1             32  org.jboss.resteasy.plugins.server.resourcefactory.POJOResourceFactory
1373:             2             32  org.jboss.resteasy.spi.metadata.ResourceBuilder
1374:             2             32  org.jboss.resteasy.util.DynamicFeatureContextDelegate
1375:             1             32  org.jboss.resteasy.util.WeightedMediaType
1376:             2             32  org.jboss.threads.DelegatingExecutorService
1377:             2             32  org.jboss.threads.EnhancedQueueExecutor$TerminateWaiterNode
1378:             2             32  org.jboss.threads.LoggingUncaughtExceptionHandler
1379:             2             32  org.jboss.threads.Messages_$logger
1380:             2             32  org.wildfly.common.lock.ExtendedReentrantLock
1381:             2             32  sun.management.spi.PlatformMBeanProvider$PlatformComponent$$Lambda$102/0x0000000800b83350 (java.management@15.0.1)
1382:             2             32  sun.management.spi.PlatformMBeanProvider$PlatformComponent$$Lambda$103/0x0000000800b835a8 (java.management@15.0.1)
1383:             1             32  sun.nio.ch.ChannelInputStream (java.base@15.0.1)
1384:             2             32  sun.nio.ch.SocketDispatcher (java.base@15.0.1)
1385:             1             32  sun.nio.fs.LinuxFileSystem (java.base@15.0.1)
1386:             2             32  sun.reflect.generics.tree.ArrayTypeSignature (java.base@15.0.1)
1387:             2             32  sun.security.provider.FileInputStreamPool$UnclosableInputStream (java.base@15.0.1)
1388:             1             32  sun.security.provider.SecureRandom (java.base@15.0.1)
1389:             1             32  sun.security.util.KnownOIDs$1 (java.base@15.0.1)
1390:             1             32  sun.security.util.KnownOIDs$10 (java.base@15.0.1)
1391:             1             32  sun.security.util.KnownOIDs$2 (java.base@15.0.1)
1392:             1             32  sun.security.util.KnownOIDs$3 (java.base@15.0.1)
1393:             1             32  sun.security.util.KnownOIDs$4 (java.base@15.0.1)
1394:             1             32  sun.security.util.KnownOIDs$5 (java.base@15.0.1)
1395:             1             32  sun.security.util.KnownOIDs$6 (java.base@15.0.1)
1396:             1             32  sun.security.util.KnownOIDs$7 (java.base@15.0.1)
1397:             1             32  sun.security.util.KnownOIDs$8 (java.base@15.0.1)
1398:             1             32  sun.security.util.KnownOIDs$9 (java.base@15.0.1)
1399:             1             24  [Lio.netty.util.concurrent.GenericFutureListener;
1400:             1             24  [Lio.quarkus.runtime.IOThreadDetector;
1401:             1             24  [Ljava.io.File$PathStatus; (java.base@15.0.1)
1402:             1             24  [Ljava.io.File; (java.base@15.0.1)
1403:             1             24  [Ljava.net.StandardProtocolFamily; (java.base@15.0.1)
1404:             1             24  [Ljava.net.URL; (java.base@15.0.1)
1405:             1             24  [Ljava.util.jar.Manifest; (java.base@15.0.1)
1406:             1             24  [Ljavax.ws.rs.container.ContainerResponseFilter;
1407:             1             24  [Lorg.jboss.resteasy.annotations.Stream$MODE;
1408:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$1 (jdk.management@15.0.1)
1409:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$2 (jdk.management@15.0.1)
1410:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$3 (jdk.management@15.0.1)
1411:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$4 (jdk.management@15.0.1)
1412:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$5 (jdk.management@15.0.1)
1413:             1             24  io.netty.bootstrap.ServerBootstrap$1$1
1414:             1             24  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
1415:             1             24  io.netty.channel.ChannelOption$1
1416:             1             24  io.netty.channel.EventLoopGroup_6ef9dd9271a740aaa271e8a1efa2231088d015f4_Synthetic_Bean
1417:             1             24  io.netty.channel.EventLoopGroup_e0d9529bd8e82f33c3bbdde0861773027f3f2e0a_Synthetic_Bean
1418:             1             24  io.netty.channel.WriteBufferWaterMark
1419:             1             24  io.netty.handler.codec.MessageToMessageCodec$1
1420:             1             24  io.netty.handler.codec.MessageToMessageCodec$2
1421:             1             24  io.netty.handler.codec.http.HttpMethod$EnumNameMap
1422:             1             24  io.netty.resolver.AddressResolverGroup$1
1423:             1             24  io.netty.resolver.DefaultAddressResolverGroup
1424:             1             24  io.netty.resolver.DefaultNameResolver
1425:             1             24  io.netty.resolver.InetSocketAddressResolver
1426:             1             24  io.netty.resolver.InetSocketAddressResolver$1
1427:             1             24  io.netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory
1428:             1             24  io.netty.util.Signal$1
1429:             1             24  io.netty.util.concurrent.DefaultFutureListeners
1430:             1             24  io.netty.util.concurrent.FailedFuture
1431:             1             24  io.netty.util.internal.PlatformDependent0$3
1432:             1             24  io.netty.util.internal.ThreadExecutorMap$3
1433:             1             24  io.quarkus.arc.generator.Object_1db071b8dcb8b723de56cb86df6920a2d21e0e9c_Synthetic_Bean
1434:             1             24  io.quarkus.arc.impl.ActivateRequestContextInterceptor_Bean
1435:             1             24  io.quarkus.arc.impl.LockInterceptor_Bean
1436:             1             24  io.quarkus.arc.runtime.ArcRecorder$2
