No dump file specified
 num     #instances         #bytes  class name (module)
1160:             1             24  com.sun.management.internal.PlatformMBeanProviderImpl$5 (jdk.management@15.0.1)
1161:             1             24  com.sun.org.apache.xerces.internal.impl.Constants$ArrayEnumeration (java.xml@15.0.1)
1162:             1             24  com.sun.org.apache.xerces.internal.jaxp.SAXParserFactoryImpl (java.xml@15.0.1)
1163:             1             24  io.micronaut.buffer.netty.$NettyByteBufferFactoryDefinitionClass
1164:             1             24  io.micronaut.context.AbstractBeanDefinition$$Lambda$195/0x0000000800d95510
1165:             1             24  io.micronaut.context.AbstractBeanDefinition$MethodKey
1166:             1             24  io.micronaut.context.AbstractExecutableMethod$MethodAnnotationMetadata
1167:             1             24  io.micronaut.context.BeanDefinitionDelegate$LifeCycleDelegate
1168:             1             24  io.micronaut.context.DefaultBeanContext$NoInjectionBeanDefinition
1169:             1             24  io.micronaut.context.DefaultCustomScopeRegistry
1170:             1             24  io.micronaut.context.env.DefaultEnvironment$EnvironmentsAndPackage
1171:             1             24  io.micronaut.context.env.DefaultPropertyPlaceholderResolver
1172:             1             24  io.micronaut.context.env.EnvironmentPropertySource
1173:             1             24  io.micronaut.context.env.SystemPropertiesPropertySource
1174:             1             24  io.micronaut.core.async.SupplierUtil$2
1175:             1             24  io.micronaut.core.convert.DefaultConversionService
1176:             1             24  io.micronaut.core.convert.DefaultConversionService$$Lambda$94/0x0000000800beac40
1177:             1             24  io.micronaut.core.io.scan.CachingClassPathAnnotationScanner
1178:             1             24  io.micronaut.core.naming.conventions.PropertyConvention
1179:             1             24  io.micronaut.core.util.clhm.ConcurrentLinkedHashMap$DiscardingListener
1180:             1             24  io.micronaut.core.util.clhm.ConcurrentLinkedHashMap$DrainStatus$1
1181:             1             24  io.micronaut.core.util.clhm.ConcurrentLinkedHashMap$DrainStatus$2
1182:             1             24  io.micronaut.core.util.clhm.ConcurrentLinkedHashMap$DrainStatus$3
1183:             1             24  io.micronaut.core.util.clhm.Weighers$SingletonEntryWeigher
1184:             1             24  io.micronaut.discovery.$DefaultCompositeDiscoveryClientDefinitionClass
1185:             1             24  io.micronaut.discovery.$DefaultServiceInstanceIdGeneratorDefinitionClass
1186:             1             24  io.micronaut.discovery.cloud.digitalocean.$DigitalOceanMetadataConfigurationDefinitionClass
1187:             1             24  io.micronaut.discovery.cloud.digitalocean.$DigitalOceanMetadataResolverDefinitionClass
1188:             1             24  io.micronaut.discovery.config.$DefaultCompositeConfigurationClientDefinitionClass
1189:             1             24  io.micronaut.health.$DefaultCurrentHealthStatusDefinitionClass
1190:             1             24  io.micronaut.health.$HeartbeatConfigurationDefinitionClass
1191:             1             24  io.micronaut.health.$HeartbeatTaskDefinitionClass
1192:             1             24  io.micronaut.http.bind.$DefaultRequestBinderRegistryDefinitionClass
1193:             1             24  io.micronaut.http.bind.binders.ParameterAnnotationBinder
1194:             1             24  io.micronaut.http.bind.binders.RequestBeanAnnotationBinder
1195:             1             24  io.micronaut.http.client.$DefaultHttpClientConfiguration$DefaultConnectionPoolConfigurationDefinitionClass
1196:             1             24  io.micronaut.http.client.$DefaultHttpClientConfigurationDefinitionClass
1197:             1             24  io.micronaut.http.client.$DefaultLoadBalancerResolverDefinitionClass
1198:             1             24  io.micronaut.http.client.$ServiceHttpClientConfiguration$ServiceConnectionPoolConfigurationDefinitionClass
1199:             1             24  io.micronaut.http.client.$ServiceHttpClientConfiguration$ServiceSslClientConfiguration$DefaultKeyConfigurationDefinitionClass
1200:             1             24  io.micronaut.http.client.$ServiceHttpClientConfiguration$ServiceSslClientConfiguration$DefaultKeyStoreConfigurationDefinitionClass
1201:             1             24  io.micronaut.http.client.$ServiceHttpClientConfiguration$ServiceSslClientConfiguration$DefaultTrustStoreConfigurationDefinitionClass
1202:             1             24  io.micronaut.http.client.$ServiceHttpClientConfiguration$ServiceSslClientConfigurationDefinitionClass
1203:             1             24  io.micronaut.http.client.$ServiceHttpClientConfigurationDefinitionClass
1204:             1             24  io.micronaut.http.client.$ServiceHttpClientFactory$HealthCheckStarter1DefinitionClass
1205:             1             24  io.micronaut.http.client.$ServiceHttpClientFactory$ServiceInstanceList0DefinitionClass
1206:             1             24  io.micronaut.http.client.$ServiceHttpClientFactoryDefinitionClass
1207:             1             24  io.micronaut.http.client.bind.$DefaultHttpClientBinderRegistryDefinitionClass
1208:             1             24  io.micronaut.http.client.filter.$DefaultHttpClientFilterResolverDefinitionClass
1209:             1             24  io.micronaut.http.client.interceptor.$HttpClientIntroductionAdviceDefinitionClass
1210:             1             24  io.micronaut.http.client.interceptor.configuration.$DefaultClientVersioningConfigurationDefinitionClass
1211:             1             24  io.micronaut.http.client.interceptor.configuration.$NamedClientVersioningConfigurationDefinitionClass
1212:             1             24  io.micronaut.http.client.loadbalance.$DiscoveryClientLoadBalancerFactoryDefinitionClass
1213:             1             24  io.micronaut.http.client.loadbalance.$LoadBalancerConvertersDefinitionClass
1214:             1             24  io.micronaut.http.client.loadbalance.$ServiceInstanceListLoadBalancerFactoryDefinitionClass
1215:             1             24  io.micronaut.http.client.netty.$RxNettyHttpClientRegistry$HttpClient0DefinitionClass
1216:             1             24  io.micronaut.http.client.netty.$RxNettyHttpClientRegistryDefinitionClass
1217:             1             24  io.micronaut.http.client.netty.ssl.$NettyClientSslBuilderDefinitionClass
1218:             1             24  io.micronaut.http.client.rxjava2.$RxReactiveClientResultTransformerDefinitionClass
1219:             1             24  io.micronaut.http.codec.$CodecConfigurationDefinitionClass
1220:             1             24  io.micronaut.http.codec.DefaultMediaTypeCodecRegistry
1221:             1             24  io.micronaut.http.converters.$HttpConverterRegistrarDefinitionClass
1222:             1             24  io.micronaut.http.netty.channel.$DefaultEventLoopGroupConfigurationDefinitionClass
1223:             1             24  io.micronaut.http.netty.channel.$DefaultEventLoopGroupFactoryDefinitionClass
1224:             1             24  io.micronaut.http.netty.channel.$DefaultEventLoopGroupRegistry$DefaultEventLoopGroup1DefinitionClass
1225:             1             24  io.micronaut.http.netty.channel.$DefaultEventLoopGroupRegistry$EventLoopGroup0DefinitionClass
1226:             1             24  io.micronaut.http.netty.channel.$DefaultEventLoopGroupRegistryDefinitionClass
1227:             1             24  io.micronaut.http.netty.channel.$EpollEventLoopGroupFactoryDefinitionClass
1228:             1             24  io.micronaut.http.netty.channel.$KQueueEventLoopGroupFactoryDefinitionClass
1229:             1             24  io.micronaut.http.netty.channel.$NettyThreadFactory$NettyThreadFactory0DefinitionClass
1230:             1             24  io.micronaut.http.netty.channel.$NettyThreadFactoryDefinitionClass
1231:             1             24  io.micronaut.http.netty.channel.$NioEventLoopGroupFactoryDefinitionClass
1232:             1             24  io.micronaut.http.netty.channel.DefaultEventLoopGroupFactory
1233:             1             24  io.micronaut.http.netty.channel.DefaultEventLoopGroupRegistry
1234:             1             24  io.micronaut.http.netty.channel.converters.$DefaultChannelOptionFactoryDefinitionClass
1235:             1             24  io.micronaut.http.netty.channel.converters.$EpollChannelOptionFactoryDefinitionClass
1236:             1             24  io.micronaut.http.netty.channel.converters.$KQueueChannelOptionFactoryDefinitionClass
1237:             1             24  io.micronaut.http.netty.stream.EmptyHttpRequest
1238:             1             24  io.micronaut.http.netty.stream.HttpStreamsHandler$$Lambda$443/0x0000000800eebc88
1239:             1             24  io.micronaut.http.netty.stream.HttpStreamsHandler$$Lambda$444/0x0000000800eebeb0
1240:             1             24  io.micronaut.http.netty.stream.HttpStreamsHandler$Outgoing
1241:             1             24  io.micronaut.http.netty.websocket.$NettyServerWebSocketBroadcasterDefinitionClass
1242:             1             24  io.micronaut.http.netty.websocket.$WebSocketMessageEncoderDefinitionClass
1243:             1             24  io.micronaut.http.resource.$ResourceLoaderFactory$FileSystemResourceLoader1DefinitionClass
1244:             1             24  io.micronaut.http.resource.$ResourceLoaderFactory$GetClassPathResourceLoader0DefinitionClass
1245:             1             24  io.micronaut.http.resource.$ResourceLoaderFactory$ResourceResolver2DefinitionClass
1246:             1             24  io.micronaut.http.resource.$ResourceLoaderFactoryDefinitionClass
1247:             1             24  io.micronaut.http.server.$HttpServerConfiguration$CorsConfigurationDefinitionClass
1248:             1             24  io.micronaut.http.server.$HttpServerConfiguration$HostResolutionConfigurationDefinitionClass
1249:             1             24  io.micronaut.http.server.$HttpServerConfiguration$HttpLocaleResolutionConfigurationPropertiesDefinitionClass
1250:             1             24  io.micronaut.http.server.$HttpServerConfiguration$MultipartConfigurationDefinitionClass
1251:             1             24  io.micronaut.http.server.$HttpServerConfigurationDefinitionClass
1252:             1             24  io.micronaut.http.server.HttpServerConfiguration$CorsConfiguration
1253:             1             24  io.micronaut.http.server.binding.$LocaleArgumentBinderDefinitionClass
1254:             1             24  io.micronaut.http.server.binding.$RequestArgumentSatisfierDefinitionClass
1255:             1             24  io.micronaut.http.server.codec.$TextStreamCodecDefinitionClass
1256:             1             24  io.micronaut.http.server.context.$ServerRequestContextFilterDefinitionClass
1257:             1             24  io.micronaut.http.server.context.$ServerRequestContextInstrumentationDefinitionClass
1258:             1             24  io.micronaut.http.server.context.ServerRequestContextFilter$$Lambda$436/0x0000000800ee3648
1259:             1             24  io.micronaut.http.server.cors.$CorsFilterDefinitionClass
1260:             1             24  io.micronaut.http.server.cors.$CorsOriginConverterDefinitionClass
1261:             1             24  io.micronaut.http.server.exceptions.$ContentLengthExceededHandlerDefinitionClass
1262:             1             24  io.micronaut.http.server.exceptions.$ConversionErrorHandlerDefinitionClass
1263:             1             24  io.micronaut.http.server.exceptions.$HttpStatusHandlerDefinitionClass
1264:             1             24  io.micronaut.http.server.exceptions.$JsonExceptionHandlerDefinitionClass
1265:             1             24  io.micronaut.http.server.exceptions.$URISyntaxHandlerDefinitionClass
1266:             1             24  io.micronaut.http.server.exceptions.$UnsatisfiedArgumentHandlerDefinitionClass
1267:             1             24  io.micronaut.http.server.netty.$DefaultHttpCompressionStrategyDefinitionClass
1268:             1             24  io.micronaut.http.server.netty.$DefaultHttpContentProcessorResolverDefinitionClass
1269:             1             24  io.micronaut.http.server.netty.$FormDataHttpContentSubscriberFactoryDefinitionClass
1270:             1             24  io.micronaut.http.server.netty.$NettyEmbeddedServerInstanceDefinitionClass
1271:             1             24  io.micronaut.http.server.netty.$NettyHttpServerDefinitionClass
1272:             1             24  io.micronaut.http.server.netty.$NettyRequestArgumentSatisfierDefinitionClass
1273:             1             24  io.micronaut.http.server.netty.DefaultHttpCompressionStrategy
1274:             1             24  io.micronaut.http.server.netty.DefaultHttpContentProcessorResolver
1275:             1             24  io.micronaut.http.server.netty.RoutingInBoundHandler$$Lambda$432/0x0000000800ee26c0
1276:             1             24  io.micronaut.http.server.netty.RoutingInBoundHandler$$Lambda$435/0x0000000800ee31f8
1277:             1             24  io.micronaut.http.server.netty.RoutingInBoundHandler$$Lambda$442/0x0000000800ee9f08
1278:             1             24  io.micronaut.http.server.netty.RoutingInBoundHandler$$Lambda$445/0x0000000800eec0d8
1279:             1             24  io.micronaut.http.server.netty.binders.$NettyBinderRegistrarDefinitionClass
1280:             1             24  io.micronaut.http.server.netty.binders.CompletableFutureBodyBinder
1281:             1             24  io.micronaut.http.server.netty.binders.MaybeBodyBinder
1282:             1             24  io.micronaut.http.server.netty.binders.ObservableBodyBinder
1283:             1             24  io.micronaut.http.server.netty.binders.SingleBodyBinder
1284:             1             24  io.micronaut.http.server.netty.configuration.$NettyHttpServerConfiguration$AccessLoggerDefinitionClass
1285:             1             24  io.micronaut.http.server.netty.configuration.$NettyHttpServerConfiguration$Http2SettingsDefinitionClass
1286:             1             24  io.micronaut.http.server.netty.configuration.$NettyHttpServerConfiguration$ParentDefinitionClass
1287:             1             24  io.micronaut.http.server.netty.configuration.$NettyHttpServerConfiguration$WorkerDefinitionClass
1288:             1             24  io.micronaut.http.server.netty.configuration.$NettyHttpServerConfigurationDefinitionClass
1289:             1             24  io.micronaut.http.server.netty.converters.$DuplicateRouteHandlerDefinitionClass
1290:             1             24  io.micronaut.http.server.netty.converters.$NettyConvertersDefinitionClass
1291:             1             24  io.micronaut.http.server.netty.converters.$UnsatisfiedRouteHandlerDefinitionClass
1292:             1             24  io.micronaut.http.server.netty.converters.NettyConverters
1293:             1             24  io.micronaut.http.server.netty.decoders.HttpRequestDecoder$$Lambda$419/0x0000000800edb568
1294:             1             24  io.micronaut.http.server.netty.jackson.$JsonHttpContentSubscriberFactoryDefinitionClass
1295:             1             24  io.micronaut.http.server.netty.jackson.$JsonViewMediaTypeCodecFactoryDefinitionClass
1296:             1             24  io.micronaut.http.server.netty.jackson.$JsonViewServerFilterDefinitionClass
1297:             1             24  io.micronaut.http.server.netty.multipart.MultipartBodyArgumentBinder
1298:             1             24  io.micronaut.http.server.netty.ssl.$CertificateProvidedSslBuilderDefinitionClass
1299:             1             24  io.micronaut.http.server.netty.ssl.$SelfSignedSslBuilderDefinitionClass
1300:             1             24  io.micronaut.http.server.netty.types.$DefaultCustomizableResponseTypeHandlerRegistryDefinitionClass
1301:             1             24  io.micronaut.http.server.netty.types.DefaultCustomizableResponseTypeHandlerRegistry
1302:             1             24  io.micronaut.http.server.netty.types.files.$FileTypeHandlerConfiguration$CacheControlConfigurationDefinitionClass
1303:             1             24  io.micronaut.http.server.netty.types.files.$FileTypeHandlerConfigurationDefinitionClass
1304:             1             24  io.micronaut.http.server.netty.types.files.$FileTypeHandlerDefinitionClass
1305:             1             24  io.micronaut.http.server.netty.types.files.FileTypeHandlerConfiguration
1306:             1             24  io.micronaut.http.server.util.$DefaultHttpClientAddressResolverDefinitionClass
1307:             1             24  io.micronaut.http.server.util.$DefaultHttpHostResolverDefinitionClass
1308:             1             24  io.micronaut.http.server.util.locale.$CompositeHttpLocaleResolverDefinitionClass
1309:             1             24  io.micronaut.http.server.util.locale.$CookieLocaleResolverDefinitionClass
1310:             1             24  io.micronaut.http.server.util.locale.$HttpFixedLocaleResolverDefinitionClass
1311:             1             24  io.micronaut.http.server.util.locale.$RequestLocaleResolverDefinitionClass
1312:             1             24  io.micronaut.http.server.util.locale.CompositeHttpLocaleResolver
1313:             1             24  io.micronaut.http.server.util.locale.RequestLocaleResolver
1314:             1             24  io.micronaut.http.server.websocket.$ServerWebSocketProcessorDefinitionClass
1315:             1             24  io.micronaut.http.ssl.$ClientSslConfiguration$DefaultKeyConfigurationDefinitionClass
1316:             1             24  io.micronaut.http.ssl.$ClientSslConfiguration$DefaultKeyStoreConfigurationDefinitionClass
1317:             1             24  io.micronaut.http.ssl.$ClientSslConfiguration$DefaultTrustStoreConfigurationDefinitionClass
1318:             1             24  io.micronaut.http.ssl.$ClientSslConfigurationDefinitionClass
1319:             1             24  io.micronaut.http.ssl.$DefaultSslConfiguration$DefaultKeyConfigurationDefinitionClass
1320:             1             24  io.micronaut.http.ssl.$DefaultSslConfiguration$DefaultKeyStoreConfigurationDefinitionClass
1321:             1             24  io.micronaut.http.ssl.$DefaultSslConfiguration$DefaultTrustStoreConfigurationDefinitionClass
1322:             1             24  io.micronaut.http.ssl.$DefaultSslConfigurationDefinitionClass
1323:             1             24  io.micronaut.http.ssl.$ServerSslConfiguration$DefaultKeyConfigurationDefinitionClass
1324:             1             24  io.micronaut.http.ssl.$ServerSslConfiguration$DefaultKeyStoreConfigurationDefinitionClass
1325:             1             24  io.micronaut.http.ssl.$ServerSslConfiguration$DefaultTrustStoreConfigurationDefinitionClass
1326:             1             24  io.micronaut.http.ssl.$ServerSslConfigurationDefinitionClass
1327:             1             24  io.micronaut.http.util.$OutgoingHttpRequestProcessorImplDefinitionClass
1328:             1             24  io.micronaut.jackson.$JacksonConfigurationDefinitionClass
1329:             1             24  io.micronaut.jackson.$ObjectMapperFactory$ObjectMapper0DefinitionClass
1330:             1             24  io.micronaut.jackson.$ObjectMapperFactoryDefinitionClass
1331:             1             24  io.micronaut.jackson.bind.$JacksonBeanPropertyBinderDefinitionClass
1332:             1             24  io.micronaut.jackson.codec.$JsonMediaTypeCodecDefinitionClass
1333:             1             24  io.micronaut.jackson.codec.$JsonStreamMediaTypeCodecDefinitionClass
1334:             1             24  io.micronaut.jackson.convert.$JacksonConverterRegistrarDefinitionClass
1335:             1             24  io.micronaut.jackson.convert.JacksonConverterRegistrar
1336:             1             24  io.micronaut.jackson.modules.$BeanIntrospectionModuleDefinitionClass
1337:             1             24  io.micronaut.jackson.serialize.$ConvertibleMultiValuesSerializerDefinitionClass
1338:             1             24  io.micronaut.jackson.serialize.$ConvertibleValuesSerializerDefinitionClass
1339:             1             24  io.micronaut.jackson.serialize.$JacksonObjectSerializerDefinitionClass
1340:             1             24  io.micronaut.jackson.serialize.$OptionalValuesSerializerDefinitionClass
1341:             1             24  io.micronaut.jackson.serialize.$ResourceModuleDefinitionClass
1342:             1             24  io.micronaut.jackson.serialize.$ResourceSerializerModifierDefinitionClass
1343:             1             24  io.micronaut.logging.$PropertiesLoggingLevelsConfigurerDefinitionClass
1344:             1             24  io.micronaut.logging.impl.$Log4jLoggingSystemDefinitionClass
1345:             1             24  io.micronaut.logging.impl.$LogbackLoggingSystemDefinitionClass
1346:             1             24  io.micronaut.reactive.flow.converters.$FlowConverterRegistrarDefinitionClass
1347:             1             24  io.micronaut.reactive.rxjava2.$RxInstrumenterFactoryDefinitionClass
1348:             1             24  io.micronaut.reactive.rxjava2.$RxJava2InstrumentationDefinitionClass
1349:             1             24  io.micronaut.reactive.rxjava2.RxInstrumentedFlowableSubscriber
1350:             1             24  io.micronaut.reactive.rxjava2.converters.$RxJavaConverterRegistrarDefinitionClass
1351:             1             24  io.micronaut.retry.intercept.$DefaultRetryInterceptorDefinitionClass
1352:             1             24  io.micronaut.retry.intercept.$RecoveryInterceptorDefinitionClass
1353:             1             24  io.micronaut.runtime.$ApplicationConfiguration$InstanceConfigurationDefinitionClass
1354:             1             24  io.micronaut.runtime.$ApplicationConfigurationDefinitionClass
1355:             1             24  io.micronaut.runtime.ApplicationConfiguration
1356:             1             24  io.micronaut.runtime.context.$CompositeMessageSourceDefinitionClass
1357:             1             24  io.micronaut.runtime.context.env.$ConfigurationIntroductionAdviceDefinitionClass
1358:             1             24  io.micronaut.runtime.context.scope.$ThreadLocalCustomScopeDefinitionClass
1359:             1             24  io.micronaut.runtime.context.scope.refresh.$RefreshInterceptorDefinitionClass
1360:             1             24  io.micronaut.runtime.context.scope.refresh.$RefreshScopeDefinitionClass
1361:             1             24  io.micronaut.runtime.converters.time.$TimeConverterRegistrarDefinitionClass
1362:             1             24  io.micronaut.runtime.http.codec.$MediaTypeCodecRegistryFactory$MediaTypeCodecRegistry0DefinitionClass
1363:             1             24  io.micronaut.runtime.http.codec.$MediaTypeCodecRegistryFactoryDefinitionClass
1364:             1             24  io.micronaut.runtime.http.codec.$TextPlainCodecDefinitionClass
1365:             1             24  io.micronaut.runtime.http.codec.TextPlainCodec
1366:             1             24  io.micronaut.runtime.http.scope.$RequestCustomScopeDefinitionClass
1367:             1             24  io.micronaut.runtime.server.watch.event.$FileWatchRestartListenerDefinitionClass
1368:             1             24  io.micronaut.scheduling.$DefaultTaskExceptionHandlerDefinitionClass
1369:             1             24  io.micronaut.scheduling.$ScheduledExecutorTaskSchedulerDefinitionClass
1370:             1             24  io.micronaut.scheduling.async.$AsyncInterceptorDefinitionClass
1371:             1             24  io.micronaut.scheduling.executor.$DefaultExecutorSelectorDefinitionClass
1372:             1             24  io.micronaut.scheduling.executor.$DefaultThreadFactory$ThreadFactory0DefinitionClass
1373:             1             24  io.micronaut.scheduling.executor.$DefaultThreadFactoryDefinitionClass
1374:             1             24  io.micronaut.scheduling.executor.$ExecutorFactory$EventLoopGroupThreadFactory0DefinitionClass
1375:             1             24  io.micronaut.scheduling.executor.$ExecutorFactory$ExecutorService1DefinitionClass
1376:             1             24  io.micronaut.scheduling.executor.$ExecutorFactoryDefinitionClass
1377:             1             24  io.micronaut.scheduling.executor.$IOExecutorServiceConfig$Configuration0DefinitionClass
1378:             1             24  io.micronaut.scheduling.executor.$IOExecutorServiceConfigDefinitionClass
1379:             1             24  io.micronaut.scheduling.executor.$ScheduledExecutorServiceConfig$Configuration0DefinitionClass
1380:             1             24  io.micronaut.scheduling.executor.$ScheduledExecutorServiceConfigDefinitionClass
1381:             1             24  io.micronaut.scheduling.executor.$UserExecutorConfigurationDefinitionClass
1382:             1             24  io.micronaut.scheduling.executor.DefaultExecutorSelector
1383:             1             24  io.micronaut.scheduling.instrument.$ExecutorServiceInstrumenterDefinitionClass
1384:             1             24  io.micronaut.scheduling.io.watch.$DefaultWatchThreadDefinitionClass
1385:             1             24  io.micronaut.scheduling.io.watch.$FileWatchConfigurationDefinitionClass
1386:             1             24  io.micronaut.scheduling.io.watch.$WatchServiceFactory$WatchService0DefinitionClass
1387:             1             24  io.micronaut.scheduling.io.watch.$WatchServiceFactoryDefinitionClass
1388:             1             24  io.micronaut.scheduling.processor.$ScheduledMethodProcessorDefinitionClass
1389:             1             24  io.micronaut.validation.$ValidatingInterceptorDefinitionClass
1390:             1             24  io.micronaut.validation.exceptions.$ConstraintExceptionHandlerDefinitionClass
1391:             1             24  io.micronaut.validation.exceptions.$ValidationExceptionHandlerDefinitionClass
1392:             1             24  io.micronaut.validation.validator.$DefaultClockProviderDefinitionClass
1393:             1             24  io.micronaut.validation.validator.$DefaultValidatorConfigurationDefinitionClass
1394:             1             24  io.micronaut.validation.validator.$DefaultValidatorDefinitionClass
1395:             1             24  io.micronaut.validation.validator.$DefaultValidatorFactoryDefinitionClass
1396:             1             24  io.micronaut.validation.validator.constraints.$DefaultConstraintValidatorsDefinitionClass
1397:             1             24  io.micronaut.validation.validator.constraints.$EmailValidatorDefinitionClass
1398:             1             24  io.micronaut.validation.validator.constraints.$PatternValidatorDefinitionClass
1399:             1             24  io.micronaut.validation.validator.extractors.$DefaultValueExtractorsDefinitionClass
1400:             1             24  io.micronaut.validation.validator.messages.$DefaultValidationMessagesDefinitionClass
1401:             1             24  io.micronaut.validation.validator.resolver.$CompositeTraversableResolverDefinitionClass
1402:             1             24  io.micronaut.web.router.$AnnotatedFilterRouteBuilderDefinitionClass
1403:             1             24  io.micronaut.web.router.$AnnotatedMethodRouteBuilderDefinitionClass
1404:             1             24  io.micronaut.web.router.$DefaultRouterDefinitionClass
1405:             1             24  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$333/0x0000000800e135e0
1406:             1             24  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$334/0x0000000800e13a18
1407:             1             24  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$335/0x0000000800e13e50
1408:             1             24  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$336/0x0000000800e14288
1409:             1             24  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$337/0x0000000800e146c0
1410:             1             24  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$338/0x0000000800e14af8
1411:             1             24  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$339/0x0000000800e14f30
1412:             1             24  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$340/0x0000000800e15368
1413:             1             24  io.micronaut.web.router.AnnotatedMethodRouteBuilder$$Lambda$341/0x0000000800e157a0
1414:             1             24  io.micronaut.web.router.BeanDefinitionFilterRoute$$Lambda$358/0x0000000800e1e760
1415:             1             24  io.micronaut.web.router.naming.$ConfigurableUriNamingStrategyDefinitionClass
1416:             1             24  io.micronaut.web.router.naming.$HyphenatedUriNamingStrategyDefinitionClass
1417:             1             24  io.micronaut.web.router.resource.$StaticResourceConfigurationDefinitionClass
1418:             1             24  io.micronaut.web.router.resource.$StaticResourceResolverDefinitionClass
1419:             1             24  io.micronaut.web.router.resource.StaticResourceResolver
1420:             1             24  io.micronaut.web.router.version.$ConfigurationDefaultVersionProviderDefinitionClass
1421:             1             24  io.micronaut.web.router.version.$RouteVersionFilterDefinitionClass
1422:             1             24  io.micronaut.web.router.version.$RoutesVersioningConfigurationDefinitionClass
1423:             1             24  io.micronaut.web.router.version.$VersionAwareRouterListenerDefinitionClass
1424:             1             24  io.micronaut.web.router.version.resolution.$HeaderVersionResolverConfigurationDefinitionClass
1425:             1             24  io.micronaut.web.router.version.resolution.$HeaderVersionResolverDefinitionClass
1426:             1             24  io.micronaut.web.router.version.resolution.$ParameterVersionResolverConfigurationDefinitionClass
1427:             1             24  io.micronaut.web.router.version.resolution.$ParameterVersionResolverDefinitionClass
1428:             1             24  io.micronaut.websocket.context.DefaultWebSocketBeanRegistry
1429:             1             24  io.micronaut.websocket.interceptor.$ClientWebSocketInterceptorDefinitionClass
1430:             1             24  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$1
1431:             1             24  io.netty.bootstrap.ServerBootstrap$ServerBootstrapAcceptor$2
1432:             1             24  io.netty.buffer.PooledByteBufAllocator$PoolThreadLocalCache
1433:             1             24  io.netty.buffer.UnpooledByteBufAllocator
1434:             1             24  io.netty.buffer.UnpooledByteBufAllocator$UnpooledByteBufAllocatorMetric
1435:             1             24  io.netty.channel.AbstractChannel$AbstractUnsafe$1
1436:             1             24  io.netty.channel.AbstractChannel$AbstractUnsafe$8
1437:             1             24  io.netty.channel.ChannelOption$1
1438:             1             24  io.netty.channel.CombinedChannelDuplexHandler$DelegatingChannelHandlerContext
1439:             1             24  io.netty.channel.DefaultChannelPipeline$PendingHandlerAddedTask
1440:             1             24  io.netty.channel.WriteBufferWaterMark
1441:             1             24  io.netty.handler.codec.DefaultHeaders$HeaderIterator
1442:             1             24  io.netty.handler.codec.MessageToMessageCodec$1
1443:             1             24  io.netty.handler.codec.MessageToMessageCodec$2
1444:             1             24  io.netty.handler.codec.http.HttpMethod$EnumNameMap
1445:             1             24  io.netty.handler.codec.http.HttpObjectDecoder$HeaderParser
1446:             1             24  io.netty.handler.codec.http.HttpServerKeepAliveHandler
1447:             1             24  io.netty.handler.flow.FlowControlHandler
1448:             1             24  io.netty.handler.stream.ChunkedWriteHandler
1449:             1             24  io.netty.handler.stream.ChunkedWriteHandler$PendingWrite
1450:             1             24  io.netty.handler.timeout.IdleStateHandler$AllIdleTimeoutTask
1451:             1             24  io.netty.handler.timeout.IdleStateHandler$ReaderIdleTimeoutTask
1452:             1             24  io.netty.handler.timeout.IdleStateHandler$WriterIdleTimeoutTask
1453:             1             24  io.netty.util.AttributeKey$1
1454:             1             24  io.netty.util.DefaultAttributeMap$DefaultAttribute
1455:             1             24  io.netty.util.ResourceLeakDetectorFactory$DefaultResourceLeakDetectorFactory
1456:             1             24  io.netty.util.Signal$1
1457:             1             24  io.netty.util.concurrent.FailedFuture
1458:             1             24  io.netty.util.internal.AppendableCharSequence
1459:             1             24  io.netty.util.internal.ThreadExecutorMap$3
1460:             1             24  io.reactivex.internal.subscriptions.ScalarSubscription
1461:             1             24  io.reactivex.internal.subscriptions.SubscriptionHelper
1462:             1             24  java.lang.Class$1 (java.base@15.0.1)
1463:             1             24  java.lang.Class$3 (java.base@15.0.1)
1464:             1             24  java.lang.ClassValue$Version (java.base@15.0.1)
1465:             1             24  java.lang.Double (java.base@15.0.1)
1466:             1             24  java.lang.ProcessEnvironment$StringEnvironment (java.base@15.0.1)
1467:             1             24  java.lang.StringCoding$Result (java.base@15.0.1)
1468:             1             24  java.lang.invoke.MethodType$ConcurrentWeakInternSet (java.base@15.0.1)
1469:             1             24  java.lang.invoke.VarHandles$1 (java.base@15.0.1)
1470:             1             24  java.lang.management.DefaultPlatformMBeanProvider$1 (java.management@15.0.1)
1471:             1             24  java.lang.management.DefaultPlatformMBeanProvider$10 (java.management@15.0.1)
1472:             1             24  java.lang.management.DefaultPlatformMBeanProvider$11 (java.management@15.0.1)
1473:             1             24  java.lang.management.DefaultPlatformMBeanProvider$2 (java.management@15.0.1)
